DATAFLOW,LAST UPDATE,freq,sex,age,n_child,agechild,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,DK,2020,48.7,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,DK,2021,51.1,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,EA20,2017,17.4,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,EA20,2018,18.2,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,EA20,2019,18.4,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,EA20,2020,25.1,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,EA20,2021,28.7,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,EE,2017,19.7,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,EE,2018,20.2,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,EE,2019,22.6,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,EE,2020,26.6,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,EE,2021,32.2,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,EL,2017,5.6,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,EL,2018,4.7,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,EL,2019,5.3,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,EL,2020,8.8,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,EL,2021,16.4,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,ES,2017,9.6,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,ES,2018,11.0,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,ES,2019,8.8,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,ES,2020,15.2,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,ES,2021,17.2,bd
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,EU27_2020,2017,17.2,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,EU27_2020,2018,17.8,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,EU27_2020,2019,18.2,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,EU27_2020,2020,23.2,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,EU27_2020,2021,27.0,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,FI,2017,43.3,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,FI,2018,47.1,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,FI,2019,47.8,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,FI,2020,52.6,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,FI,2021,52.9,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,FR,2017,26.1,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,FR,2018,26.1,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,FR,2019,26.1,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,FR,2020,31.9,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,FR,2021,38.2,bd
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,HR,2017,7.1,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,HR,2018,7.5,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,HR,2019,11.2,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,HR,2020,9.6,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,HR,2021,11.6,bu
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,HU,2017,7.9,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,HU,2018,6.3,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,HU,2019,4.9,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,HU,2020,11.8,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,HU,2021,15.9,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,IE,2017,22.5,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,IE,2018,24.6,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,IE,2019,27.5,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,IE,2020,34.7,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,IE,2021,43.2,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,IT,2017,5.1,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,IT,2018,5.2,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,IT,2019,4.9,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,IT,2020,13.0,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,IT,2021,14.0,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,LT,2017,5.2,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,LT,2018,4.0,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,LT,2019,4.8,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,LT,2020,10.0,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,LT,2021,17.5,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,LU,2017,31.4,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,LU,2018,31.6,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,LU,2019,38.9,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,LU,2020,50.9,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,LU,2021,46.8,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,LV,2017,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,LV,2018,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,LV,2019,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,LV,2020,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,LV,2021,13.4,bu
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,ME,2017,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,ME,2018,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,ME,2019,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,ME,2020,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,MK,2017,3.1,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,MK,2018,4.3,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,MK,2019,2.6,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,MK,2020,2.5,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,MT,2017,8.0,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,MT,2018,11.4,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,MT,2019,14.5,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,MT,2020,27.3,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,MT,2021,27.0,bu
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,NL,2017,48.8,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,NL,2018,48.0,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,NL,2019,50.3,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,NL,2020,51.9,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,NL,2021,64.6,bu
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,NO,2021,63.7,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,PL,2017,17.7,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,PL,2018,16.5,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,PL,2019,15.9,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,PL,2020,19.7,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,PL,2021,18.1,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,PT,2017,19.6,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,PT,2018,21.4,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,PT,2019,24.0,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,PT,2020,26.7,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,PT,2021,31.2,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,RO,2017,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,RO,2018,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,RO,2019,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,RO,2020,2.5,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,RO,2021,5.7,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,RS,2017,4.4,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,RS,2018,4.6,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,RS,2019,4.9,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,RS,2020,7.9,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,RS,2021,6.6,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,SE,2017,45.8,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,SE,2018,54.1,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,SE,2019,54.4,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,SE,2020,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,SE,2021,61.0,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,SI,2017,20.5,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,SI,2018,20.5,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,SI,2019,24.5,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,SI,2020,29.0,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,SI,2021,27.5,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,SK,2017,8.2,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,SK,2018,10.3,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,SK,2019,11.2,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,SK,2020,12.8,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,SK,2021,19.4,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,TR,2017,0.7,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,TR,2018,0.7,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,TR,2019,0.9,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,TR,2020,1.8,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,UK,2017,34.0,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,UK,2018,31.2,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y6-11,PC,UK,2019,33.8,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,AT,2017,27.4,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,AT,2018,30.5,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,AT,2019,28.5,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,AT,2020,30.6,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,AT,2021,27.3,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,BE,2017,30.1,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,BE,2018,31.9,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,BE,2019,32.3,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,BE,2020,41.9,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,BE,2021,45.3,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,BG,2017,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,BG,2018,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,BG,2019,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,BG,2020,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,BG,2021,,bu
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,CY,2017,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,CY,2018,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,CY,2019,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,CY,2020,10.2,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,CY,2021,,bu
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,CZ,2017,15.8,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,CZ,2018,9.0,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,CZ,2019,11.5,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,CZ,2020,15.2,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,CZ,2021,14.7,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,DE,2017,16.5,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,DE,2018,17.7,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,DE,2019,18.8,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,DE,2020,28.0,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,DE,2021,31.7,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,DK,2017,51.9,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,DK,2018,40.9,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,DK,2019,38.9,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,DK,2020,43.9,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,DK,2021,46.8,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,EA20,2017,19.0,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,EA20,2018,20.5,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,EA20,2019,20.8,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,EA20,2020,26.9,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,EA20,2021,29.8,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,EE,2017,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,EE,2018,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,EE,2019,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,EE,2020,31.6,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,EE,2021,36.7,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,EL,2017,5.4,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,EL,2018,6.3,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,EL,2019,6.9,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,EL,2020,9.7,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,EL,2021,13.7,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,ES,2017,12.5,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,ES,2018,14.1,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,ES,2019,11.3,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,ES,2020,17.8,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,ES,2021,17.2,bd
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,EU27_2020,2017,18.9,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,EU27_2020,2018,19.3,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,EU27_2020,2019,19.5,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,EU27_2020,2020,24.7,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,EU27_2020,2021,27.6,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,FI,2017,49.1,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,FI,2018,42.7,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,FI,2019,43.9,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,FI,2020,49.8,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,FI,2021,48.6,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,FR,2017,25.5,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,FR,2018,26.3,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,FR,2019,27.7,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,FR,2020,33.8,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,FR,2021,37.4,bd
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,HR,2017,5.2,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,M,Y25-54,2,Y_GE12,PC,HR,2018,9.3,u
